,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
103,2022-06-13,3919000,852081000,221.5,222.5,215.0,215.0,-13.0,4138
104,2022-06-14,4273000,914470000,211.0,218.5,208.0,218.0,3.0,3504
105,2022-06-15,2399000,520660000,216.5,219.5,215.0,218.5,0.5,3261
106,2022-06-16,2619000,568355000,222.0,223.5,212.0,212.0,-6.5,3241
107,2022-06-17,3529000,723816000,209.0,211.5,202.0,203.0,-9.0,4079
108,2022-06-20,3309000,672228000,203.0,206.0,200.0,203.0,0.0,4815
109,2022-06-21,2536000,528315000,205.5,212.0,204.0,211.0,8.0,2403
110,2022-06-22,2850000,576782000,211.0,211.0,199.0,199.5,-11.5,8969
111,2022-06-23,2235000,445945000,202.5,203.0,196.5,200.5,1.0,2804
112,2022-06-24,1966000,401660000,202.5,207.5,201.0,204.0,3.5,2686
113,2022-06-27,2550000,537936000,207.5,215.0,207.5,209.0,5.0,4898
114,2022-06-28,2446000,495511000,209.0,209.5,200.0,201.0,-8.0,4285
115,2022-06-29,1918000,384529000,198.0,204.0,196.0,201.0,0.0,1776
116,2022-06-30,2864000,555524000,198.0,198.0,192.0,192.5,-8.5,3094
117,2022-07-01,4377000,832438000,194.5,196.0,185.5,185.5,-7.0,4129
118,2022-07-04,4265000,755889000,186.0,188.0,172.0,173.5,-12.0,6108
119,2022-07-05,2375000,417962000,177.0,179.5,171.5,178.0,4.5,2242
120,2022-07-06,6547000,1087279000,175.5,177.0,161.5,161.5,-16.5,5897
121,2022-07-07,4523000,721553000,156.0,164.0,154.5,162.0,8.5,3654
122,2022-07-08,4084000,696390000,164.5,175.0,164.5,171.5,9.5,5690
123,2022-07-11,3095000,527959000,173.0,174.0,168.0,169.5,-2.0,9908
124,2022-07-12,6656000,1079059000,165.0,167.5,157.0,165.0,-4.5,7138
125,2022-07-13,3476000,586171000,171.0,173.5,166.0,166.5,1.5,3522
126,2022-07-14,3984000,683088000,164.5,175.0,162.0,174.5,8.0,4557
127,2022-07-15,3456000,605560000,174.5,178.0,171.0,176.0,1.5,6315
128,2022-07-18,1629000,287959000,176.0,178.5,174.5,178.0,2.0,2328
129,2022-07-19,2331000,414706000,176.5,181.0,173.0,179.0,1.0,3442
130,2022-07-20,2117000,384345000,182.5,183.5,180.0,181.0,2.0,4515
131,2022-07-21,6020000,1118294000,184.0,191.5,181.5,188.5,7.5,7192
132,2022-07-22,3002000,558517000,188.5,190.0,184.5,185.0,-3.5,5533
133,2022-07-25,4907000,880526000,181.0,182.5,175.5,179.5,-5.5,7592
134,2022-07-26,7907000,1346230000,176.0,177.0,166.5,168.5,-11.0,7943
135,2022-07-27,15493000,2361328000,152.0,154.5,152.0,153.0,-15.5,10529
136,2022-07-28,11020000,1708219000,154.0,158.0,150.5,157.0,4.0,8529
137,2022-07-29,7908000,1235901000,157.0,159.5,152.0,159.0,2.0,7393
138,2022-08-01,3163000,496636000,158.0,159.0,154.0,158.5,-0.5,4414
139,2022-08-02,3805000,593270000,155.5,158.0,153.0,158.0,-0.5,2911
140,2022-08-03,3203000,500806000,156.0,158.0,154.5,157.0,-1.0,3048
141,2022-08-04,4515000,719009000,157.0,161.0,155.5,161.0,4.0,3156
142,2022-08-05,3579000,583039000,161.0,165.0,160.0,165.0,4.0,3728
143,2022-08-08,3210000,527210000,161.0,167.5,160.0,167.0,2.0,4658
144,2022-08-09,2680000,440400000,166.0,166.5,162.5,164.0,-3.0,5480
145,2022-08-10,1508000,244374000,161.0,163.5,161.0,162.0,-2.0,2184
146,2022-08-11,3237000,541658000,166.5,171.0,164.0,167.5,5.5,2719
147,2022-08-12,3657000,627966000,168.0,173.5,167.5,173.5,6.0,6956
148,2022-08-15,3732000,654259000,175.5,177.0,173.0,176.5,3.0,5320
149,2022-08-16,3275000,574654000,177.0,179.5,173.0,174.0,-2.5,6040
150,2022-08-17,2686000,471563000,174.5,177.0,173.5,176.5,2.5,4263
151,2022-08-18,3720000,637087000,174.5,174.5,170.0,170.0,-6.5,6149
152,2022-08-19,3045000,528793000,173.0,175.5,170.5,174.0,4.0,2352
153,2022-08-22,2541000,434974000,171.0,174.5,168.5,170.0,-4.0,4322
154,2022-08-23,1601000,271789000,167.0,171.5,166.5,170.5,0.5,1475
155,2022-08-24,2286000,383095000,170.5,171.0,166.0,166.0,-4.5,4257
156,2022-08-25,1708000,287460000,168.5,170.5,167.0,167.5,1.5,2049
157,2022-08-26,3252000,557286000,170.5,174.5,168.5,169.5,2.0,3509
158,2022-08-29,3837000,620012000,162.5,164.0,160.0,160.5,-9.0,4741
159,2022-08-30,2281000,370332000,161.0,164.5,160.0,162.5,2.0,2028
160,2022-08-31,7949000,1383521000,161.0,178.5,161.0,178.5,16.0,6351
161,2022-09-01,10193000,1752722000,175.5,176.5,166.5,167.0,-11.5,12341
162,2022-09-02,4802000,793381000,168.5,168.5,162.0,165.0,-2.0,3945
163,2022-09-05,2626000,424973000,166.5,167.0,159.5,161.0,-4.0,3413
164,2022-09-06,2259000,365382000,163.0,165.0,160.0,160.5,-0.5,2314
165,2022-09-07,2568000,405044000,159.0,160.5,155.0,159.0,-1.5,2857
166,2022-09-08,1606000,260073000,162.5,163.5,159.5,163.0,4.0,1877
167,2022-09-12,2266000,378059000,166.5,169.5,165.0,166.0,3.0,2454
168,2022-09-13,1834000,304782000,168.0,169.0,164.0,165.5,-0.5,2772
169,2022-09-14,1922000,311154000,161.0,163.5,159.0,162.5,-3.0,2574
170,2022-09-15,1904000,312147000,163.5,167.0,161.0,163.5,1.0,1606
171,2022-09-16,2750000,440808000,162.5,163.0,159.5,159.5,-4.0,2634
172,2022-09-19,997000,158079000,160.0,160.0,158.0,158.5,-1.0,1825
173,2022-09-20,2131000,334545000,160.0,160.5,155.0,156.5,-2.0,2136
174,2022-09-21,2030000,313752000,156.0,157.0,153.0,155.0,-1.5,1924
175,2022-09-22,7233000,1060096000,152.5,152.5,144.0,146.0,-9.0,7777
176,2022-09-23,7132000,1018348000,143.0,146.0,139.5,144.0,-2.0,5707
177,2022-09-26,3394000,468388000,141.5,141.5,135.0,135.5,-8.5,3658
178,2022-09-27,2806000,378764000,136.5,137.5,133.0,136.0,0.5,2519
179,2022-09-28,4487000,577832000,135.5,135.5,126.0,126.0,-10.0,5073
180,2022-09-29,5678000,710540000,130.0,132.5,121.5,123.0,-3.0,5737
181,2022-09-30,7413000,898680000,119.0,124.5,117.0,123.5,0.5,4689
182,2022-10-03,3753000,462885000,121.5,126.0,120.0,123.5,0.0,2817
183,2022-10-04,3414000,436818000,126.5,129.5,126.5,127.5,4.0,3606
184,2022-10-05,7177000,988480000,131.5,140.0,129.0,140.0,12.5,4107
185,2022-10-06,16119000,2132876000,134.0,136.5,129.0,131.5,-8.5,10305
186,2022-10-07,7047000,904552000,130.0,132.5,125.5,127.0,-4.5,5862
187,2022-10-11,6397000,777513000,123.5,125.5,119.0,119.0,-8.0,4575
188,2022-10-12,5040000,611321000,120.5,124.5,117.5,122.0,3.0,4450
189,2022-10-13,5589000,687078000,122.0,125.5,120.5,123.0,1.0,3781
190,2022-10-14,5244000,672099000,128.0,130.0,126.0,128.5,5.5,4242
191,2022-10-17,4085000,523097000,126.0,131.5,124.0,131.5,3.0,3737
192,2022-10-18,8347000,1069682000,135.0,135.0,125.0,128.0,-3.5,6094
193,2022-10-19,4169000,534505000,129.0,131.0,127.0,127.0,-1.0,3070
194,2022-10-20,6084000,751986000,124.0,127.0,121.5,123.0,-4.0,4601
195,2022-10-21,5973000,731468000,123.0,126.5,120.0,121.5,-1.5,3973
196,2022-10-24,6664000,837579000,125.0,131.0,123.0,125.0,3.5,4698
197,2022-10-25,9522000,1123820000,125.0,126.0,114.0,115.0,-10.0,7046
198,2022-10-26,6961000,794892000,115.0,116.5,112.0,115.0,0.0,4776
199,2022-10-27,3608000,421094000,115.0,118.5,114.0,117.0,2.0,2775
200,2022-10-28,13238000,1477248000,114.0,116.0,107.5,114.0,-3.0,11084
201,2022-10-31,13247000,1576070000,115.0,124.0,111.0,122.0,8.0,10672
202,2022-11-01,9160000,1135759000,121.0,128.5,120.0,124.0,2.0,6668
203,2022-11-02,4855000,608959000,123.0,128.0,122.5,126.5,2.5,3377
204,2022-11-03,4772000,604063000,123.0,129.5,122.5,129.5,3.0,3181
205,2022-11-04,5347000,680882000,129.5,130.5,124.5,128.5,-1.0,4375
206,2022-11-07,5339000,702325000,130.0,135.0,127.0,133.0,4.5,5537
207,2022-11-08,6101000,822152000,134.5,138.0,132.0,134.0,1.0,6081
208,2022-11-09,7642000,1062554000,135.5,142.0,134.0,141.0,7.0,5431
209,2022-11-10,4282000,601604000,139.0,142.5,137.0,142.0,1.0,3218
210,2022-11-11,10351000,1542795000,152.0,156.0,143.5,146.5,4.5,7407
211,2022-11-14,6474000,976399000,147.0,154.5,147.0,152.0,5.5,5226
212,2022-11-15,4208000,642707000,151.5,154.5,149.5,154.5,2.5,3764
213,2022-11-16,7023000,1080559000,156.0,157.0,150.0,156.0,1.5,4847
214,2022-11-17,3767000,588748000,154.5,159.0,153.0,158.0,2.0,3642
215,2022-11-18,3205000,504187000,158.0,160.5,154.5,156.0,-2.0,2787
216,2022-11-21,1960000,301418000,155.5,157.5,152.0,152.5,-3.5,2666
217,2022-11-22,2638000,399979000,151.5,153.5,149.0,153.5,1.0,2112
218,2022-11-23,3511000,549084000,155.0,158.0,152.5,157.0,3.5,2621
219,2022-11-24,11237000,1821430000,159.0,167.5,157.5,162.5,5.5,9540
220,2022-11-25,3420000,547296000,162.5,163.5,158.0,158.5,-4.0,3913
221,2022-11-28,2196000,348736000,157.0,161.0,156.0,159.5,1.0,1873
222,2022-11-29,2893000,449974000,158.0,159.0,154.0,155.0,-4.5,2776
223,2022-11-30,2280000,355680000,154.5,157.0,154.0,156.0,1.0,1400
224,2022-12-01,4084000,660156000,159.5,164.0,159.5,162.5,6.5,3088
225,2022-12-02,4317000,712584000,161.5,168.5,161.0,164.5,2.0,4290
226,2022-12-05,4677000,773699000,166.0,169.5,163.0,163.0,-1.5,4246
227,2022-12-06,2623000,418874000,162.0,164.5,156.5,157.5,-5.5,2694
228,2022-12-07,4487000,691715000,157.5,159.5,151.0,151.5,-6.0,3675
229,2022-12-08,2196000,331283000,151.5,152.5,148.5,150.5,-1.0,2064
230,2022-12-09,1484000,224264000,153.0,154.0,149.5,149.5,-1.0,1388
231,2022-12-12,2471000,368475000,147.5,152.0,145.5,150.5,1.0,1997
232,2022-12-13,3375000,511221000,152.0,155.5,148.0,148.5,-2.0,2555
233,2022-12-14,2577000,393788000,151.5,154.5,149.5,154.0,5.5,1988
234,2022-12-15,1563000,239101000,154.0,155.0,152.0,152.0,-2.0,1484
235,2022-12-16,5610000,821012000,148.5,149.5,145.0,146.0,-6.0,3438
236,2022-12-19,2180000,320800000,145.0,149.0,145.0,146.5,0.5,1641
237,2022-12-20,2708000,384128000,145.5,148.0,137.0,137.0,-9.5,2784
238,2022-12-21,2330000,320765000,141.0,141.0,136.0,136.0,-1.0,2396
239,2022-12-22,1838000,253832000,139.0,140.5,137.0,137.5,1.5,1719
240,2022-12-23,2757000,378198000,134.5,139.5,133.0,138.0,0.5,2393
241,2022-12-26,929000,126705000,138.5,139.5,135.5,135.5,-2.5,1190
242,2022-12-27,3007000,422236000,137.0,142.5,137.0,140.0,4.5,2364
243,2022-12-28,2537000,356498000,140.0,142.5,139.0,140.0,0.0,2050
244,2022-12-29,3278000,456232000,137.0,142.0,134.5,141.5,1.5,2562
245,2022-12-30,3195000,445187000,143.0,144.0,136.5,136.5,-5.0,2885
246,2023-01-03,3265000,461292000,137.5,143.5,137.5,143.0,6.5,2698
247,2023-01-04,1985000,285402000,142.5,146.0,142.0,143.0,0.0,1794
248,2023-01-05,4566000,675937000,145.0,152.5,144.5,146.0,3.0,3885
249,2023-01-06,7242000,1096913000,146.0,155.0,143.5,155.0,9.0,6017
250,2023-01-09,13459000,2229763000,160.5,170.5,158.0,170.5,15.5,10055
251,2023-01-10,19041000,3299613000,174.0,176.5,170.5,176.0,5.5,15867
252,2023-01-11,15529000,2788824000,176.5,186.5,174.0,183.0,7.0,14897
253,2023-01-12,11403000,2064774000,184.0,184.0,177.0,183.5,0.5,13345
254,2023-01-13,12267000,2141158000,181.5,182.5,170.0,170.5,-13.0,30006
255,2023-01-16,9899000,1738466000,170.5,179.0,169.0,179.0,8.5,8143
256,2023-01-17,6499000,1155969000,175.5,180.0,174.0,180.0,1.0,9643
257,2023-01-30,12349000,2366636000,185.0,196.0,185.0,194.0,14.0,11459
258,2023-01-31,5030000,961774000,192.5,193.0,189.5,192.0,-2.0,10637
259,2023-02-01,8466000,1607242000,194.5,195.0,185.5,191.5,-0.5,10993
260,2023-02-02,5767000,1092411000,192.0,194.0,187.5,187.5,-4.0,6216
261,2023-02-03,6260000,1158791000,188.0,192.0,182.0,183.0,-4.5,5849
262,2023-02-06,6235000,1117522000,180.5,183.0,176.0,176.0,-7.0,5199
263,2023-02-07,7487000,1294684000,173.0,175.0,170.5,173.0,-3.0,5762
264,2023-02-08,7287000,1276738000,175.0,177.5,172.0,175.5,2.5,6829
265,2023-02-09,4255000,736715000,175.5,175.5,172.0,172.5,-3.0,3560
266,2023-02-10,18345000,3058640000,162.5,173.0,160.0,171.0,-1.5,12795
267,2023-02-13,7561000,1280440000,168.5,173.0,166.0,169.0,-2.0,5610
268,2023-02-14,4925000,838915000,168.5,172.0,168.5,170.5,1.5,4082
269,2023-02-15,9214000,1603361000,169.5,176.5,169.5,173.0,2.5,6781
270,2023-02-16,6083000,1045399000,173.0,174.0,170.0,171.0,-2.0,5246
271,2023-02-17,5190000,896464000,169.5,175.0,169.0,173.0,2.0,3871
272,2023-02-20,4774000,843105000,174.0,178.5,174.0,178.0,5.0,4171
273,2023-02-21,6306000,1129913000,179.0,182.5,176.0,177.0,-1.0,5381
274,2023-02-22,4362000,755355000,175.0,176.0,171.0,172.0,-5.0,3897
275,2023-02-23,2810000,489955000,174.0,176.0,172.0,174.5,2.5,2350
276,2023-02-24,3792000,653036000,176.0,176.5,170.0,170.0,-4.5,2935
277,2023-03-01,5722000,948181000,164.0,167.5,163.5,166.5,-3.5,4920
278,2023-03-02,2139000,356867000,166.0,168.0,165.0,167.0,0.5,2162
279,2023-03-03,4174000,701571000,168.5,170.5,166.5,167.0,0.0,3483
280,2023-03-06,5842000,1014771000,169.5,176.0,169.0,175.5,8.5,4725
281,2023-03-07,3980000,695009000,175.5,177.5,173.0,173.0,-2.5,5576
282,2023-03-08,3303000,578144000,172.0,177.5,171.5,176.5,3.5,2876
283,2023-03-09,3249000,568586000,177.5,178.0,173.5,174.0,-2.5,2892
284,2023-03-10,7280000,1215211000,170.0,172.0,164.0,164.5,-9.5,7263
285,2023-03-13,3990000,654751000,163.5,166.5,161.5,165.0,0.5,3570
286,2023-03-14,2641000,431413000,163.0,165.0,162.0,162.5,-2.5,2565
287,2023-03-15,2594000,431908000,166.0,168.5,165.0,165.5,3.0,2330
288,2023-03-16,2282000,377186000,164.0,167.5,163.5,165.5,0.0,2063
289,2023-03-17,4414000,738901000,168.0,169.0,165.0,168.0,2.5,3239
290,2023-03-20,4604000,791980000,170.0,174.0,169.5,171.0,3.0,3553
291,2023-03-21,3883000,665481000,173.5,174.5,169.0,172.0,1.0,6796
292,2023-03-22,2129000,366646000,174.0,174.0,171.0,171.5,-0.5,2115
293,2023-03-23,2171000,376538000,172.5,174.5,172.0,173.5,2.0,2017
294,2023-03-24,8472000,1510487000,173.5,181.0,173.0,179.5,6.0,6251
295,2023-03-27,9779000,1770200000,180.5,185.5,176.0,181.0,1.5,9434
296,2023-03-28,12663000,2318898000,181.5,187.0,177.5,186.0,5.0,11672
297,2023-03-29,16456000,3011759000,188.0,188.5,178.5,178.5,-7.5,13112
298,2023-03-30,6718000,1209066000,179.5,181.5,177.0,181.5,3.0,5691
299,2023-03-31,3860000,699731000,180.5,183.0,179.5,182.5,1.0,3708
300,2023-04-06,5653000,1038883000,182.5,186.0,181.0,184.5,2.0,5990
301,2023-04-07,3581000,655922000,184.5,185.5,182.0,182.0,-2.5,3553
302,2023-04-10,3559000,652622000,179.5,185.0,179.5,185.0,3.0,3086
303,2023-04-11,4842000,894990000,185.0,187.0,183.0,184.5,-0.5,4260
304,2023-04-12,3093000,568769000,185.0,185.5,183.0,183.5,-1.0,2815
305,2023-04-13,3432000,629406000,183.5,185.5,181.5,182.0,-1.5,3136
306,2023-04-14,2489000,453938000,183.0,183.5,180.5,183.0,1.0,2368
307,2023-04-17,2655000,490238000,183.0,186.0,182.5,185.5,2.5,2312
308,2023-04-18,4934000,910974000,186.5,188.5,182.0,182.0,-3.5,5423
309,2023-04-19,4085000,728280000,182.5,182.5,176.0,176.0,-6.0,4254
310,2023-04-20,3075000,538159000,175.5,178.0,173.0,173.0,-3.0,2981
311,2023-04-21,2646000,452991000,173.0,174.5,169.0,169.0,-4.0,2875
312,2023-04-24,1397000,238414000,168.0,172.5,168.0,170.5,1.5,1396
313,2023-04-25,4521000,750590000,170.5,171.0,163.5,165.0,-5.5,4295
314,2023-04-26,6056000,970563000,163.5,164.0,158.0,160.0,-5.0,5054
315,2023-04-27,5350000,847985000,160.0,162.5,154.0,160.0,0.0,4376
316,2023-04-28,11165000,1811220000,160.5,167.0,156.0,163.5,3.5,7758
317,2023-05-02,3899000,648831000,164.0,169.5,162.5,167.5,4.0,3198
318,2023-05-03,2256000,371444000,165.5,167.0,163.5,163.5,-4.0,2278
319,2023-05-04,1584000,260053000,163.0,165.5,162.5,165.0,1.5,1493
320,2023-05-05,1476000,243772000,164.5,167.0,164.0,165.0,0.0,1334
321,2023-05-08,1658000,277269000,168.0,168.5,165.5,166.5,1.5,1610
322,2023-05-09,1546000,255987000,166.5,168.0,164.0,166.0,-0.5,1561
323,2023-05-10,1886000,308437000,166.0,166.5,162.5,163.0,-3.0,1759
324,2023-05-11,2554000,408151000,163.5,164.5,157.0,157.0,-6.0,2761
325,2023-05-12,2332000,369943000,156.5,160.5,156.0,159.0,2.0,2026
326,2023-05-15,10416000,1523544000,153.0,153.0,143.5,144.0,-15.0,10740
327,2023-05-16,5661000,827587000,144.0,148.5,143.5,148.0,4.0,4598
328,2023-05-17,3343000,499088000,147.5,151.5,146.5,151.5,3.5,3264
329,2023-05-18,3219000,486914000,153.0,153.5,149.0,150.5,-1.0,3005
330,2023-05-19,3729000,558760000,151.0,152.0,148.0,151.5,1.0,3470
331,2023-05-22,5017000,748431000,155.0,155.0,147.0,150.0,-1.5,4227
332,2023-05-23,4639000,718238000,150.5,157.0,150.5,156.5,6.5,3879
333,2023-05-24,2898000,444325000,155.0,155.5,152.0,153.0,-3.5,2573
334,2023-05-25,3638000,558802000,153.0,156.5,152.0,152.5,-0.5,3132
335,2023-05-26,2540000,394719000,153.5,157.0,153.5,155.0,2.5,2731
336,2023-05-29,3297000,522942000,157.5,161.0,157.0,159.0,4.0,3164
337,2023-05-30,2944000,466390000,159.0,160.0,156.0,159.0,0.0,3006
338,2023-05-31,3359000,536366000,158.0,161.5,157.5,159.5,0.5,2432
339,2023-06-01,1730000,274212000,159.0,160.0,157.0,158.0,-1.5,1743
340,2023-06-02,2600000,415932000,159.5,161.0,158.0,160.0,2.0,2296
341,2023-06-05,3286000,538190000,163.5,165.0,162.0,164.0,4.0,3477
