number,sharpe_ratio,total_return,datetime_start,datetime_complete,duration,params_bb_multiply,params_bb_timeperiod,params_channel_multiply,params_channel_timeperiod,system_attrs_nsga2:generation,state
412,1.4628865448013864,1.8840683718040294,2024-01-16 11:44:38.064254,2024-01-16 11:44:38.413620,0 days 00:00:00.349366,2.139980166753719,19,2.050884072231569,15,8,COMPLETE
413,0.27294918552410363,0.03958802683407683,2024-01-16 11:44:38.413620,2024-01-16 11:44:38.714096,0 days 00:00:00.300476,2.47803612945049,18,1.8483599284018755,17,8,COMPLETE
414,1.6009695903777095,3.7915043977387426,2024-01-16 11:44:38.715131,2024-01-16 11:44:39.045619,0 days 00:00:00.330488,2.3321119900260214,18,2.07173980177497,26,8,COMPLETE
415,1.367130037648311,2.020141042934365,2024-01-16 11:44:39.047614,2024-01-16 11:44:39.428717,0 days 00:00:00.381103,2.0646683016474485,25,2.0710830705082857,22,8,COMPLETE
416,1.793336792727919,3.3991455672106015,2024-01-16 11:44:39.429683,2024-01-16 11:44:39.739096,0 days 00:00:00.309413,2.3791067279280256,18,2.2825576747308474,22,8,COMPLETE
417,1.5272697821790218,3.350527589674284,2024-01-16 11:44:39.741091,2024-01-16 11:44:40.059180,0 days 00:00:00.318089,2.2634261376883553,19,2.211914607923256,24,8,COMPLETE
418,1.6384409346511828,2.8993059527486253,2024-01-16 11:44:40.060176,2024-01-16 11:44:40.376173,0 days 00:00:00.315997,2.2969171189168107,18,2.2501905075171997,22,8,COMPLETE
419,0.9525057575959592,1.4684842716570774,2024-01-16 11:44:40.377139,2024-01-16 11:44:40.686407,0 days 00:00:00.309268,2.348571853472833,19,2.0710830705082857,22,8,COMPLETE
420,1.367130037648311,2.020141042934365,2024-01-16 11:44:40.687407,2024-01-16 11:44:41.017682,0 days 00:00:00.330275,2.1046661509503344,25,2.0710830705082857,21,8,COMPLETE
421,0.9191588013725028,1.4181282671706572,2024-01-16 11:44:41.018679,2024-01-16 11:44:41.324000,0 days 00:00:00.305321,2.3321119900260214,19,1.9370370522374323,26,8,COMPLETE
422,0.3959357212620019,0.19107444947819033,2024-01-16 11:44:41.325993,2024-01-16 11:44:41.654200,0 days 00:00:00.328207,2.381412322745166,18,2.050884072231569,16,8,COMPLETE
423,0.6527862834606782,0.4168843004391087,2024-01-16 11:44:41.656163,2024-01-16 11:44:41.989631,0 days 00:00:00.333468,2.0828650628745997,23,2.2383438905803947,17,8,COMPLETE
424,1.4102706873119577,2.713184432474661,2024-01-16 11:44:41.990625,2024-01-16 11:44:42.316822,0 days 00:00:00.326197,2.2634261376883553,20,2.2645478500890226,24,8,COMPLETE
425,1.4324338248608763,2.964771599712856,2024-01-16 11:44:42.318815,2024-01-16 11:44:42.641763,0 days 00:00:00.322948,2.139980166753719,19,1.9650082972750946,23,8,COMPLETE
426,0.06255174655870174,-0.030329539275672914,2024-01-16 11:44:42.642763,2024-01-16 11:44:42.931994,0 days 00:00:00.289231,1.5338964452148593,15,2.2825576747308474,23,8,COMPLETE
427,1.2101775702111066,1.2410447553657173,2024-01-16 11:44:42.933055,2024-01-16 11:44:43.257754,0 days 00:00:00.324699,1.8678567017496186,19,2.05775638059764,21,8,COMPLETE
428,1.7982188941266797,3.5201251354378384,2024-01-16 11:44:43.258776,2024-01-16 11:44:43.645965,0 days 00:00:00.387189,2.0272000262271987,25,2.209673568996017,23,8,COMPLETE
429,1.2126816314985223,2.0357409556831687,2024-01-16 11:44:43.646963,2024-01-16 11:44:43.962848,0 days 00:00:00.315885,2.0646683016474485,26,1.9904670835572087,23,8,COMPLETE
430,1.515266070237229,3.3213724639926867,2024-01-16 11:44:43.963842,2024-01-16 11:44:44.295076,0 days 00:00:00.331234,2.2634261376883553,22,2.05775638059764,22,8,COMPLETE
431,0.774238695458705,0.9159117033398914,2024-01-16 11:44:44.296042,2024-01-16 11:44:44.622078,0 days 00:00:00.326036,2.3791067279280256,19,2.0710830705082857,22,8,COMPLETE
432,1.8207449348395062,3.759572302179068,2024-01-16 11:44:44.624070,2024-01-16 11:44:44.957372,0 days 00:00:00.333302,2.0646683016474485,25,2.2825576747308474,23,8,COMPLETE
433,1.5615096101321615,2.628950098104343,2024-01-16 11:44:44.958333,2024-01-16 11:44:45.284660,0 days 00:00:00.326327,2.0279631309945865,27,2.1932139146812997,15,8,COMPLETE
434,1.3197313119752618,2.395003150940973,2024-01-16 11:44:45.285657,2024-01-16 11:44:45.637184,0 days 00:00:00.351527,2.3321119900260214,24,2.2004222008920995,24,8,COMPLETE
435,1.2306363147844896,1.5858376245061294,2024-01-16 11:44:45.640465,2024-01-16 11:44:45.980831,0 days 00:00:00.340366,2.3321119900260214,18,2.050884072231569,16,8,COMPLETE
436,1.1956565304695055,1.6228907491077706,2024-01-16 11:44:45.981834,2024-01-16 11:44:46.311127,0 days 00:00:00.329293,2.139980166753719,19,2.2383438905803947,24,8,COMPLETE
437,0.8221373922314832,1.0346830741976867,2024-01-16 11:44:46.312123,2024-01-16 11:44:46.625646,0 days 00:00:00.313523,2.478743712495753,19,2.068570376743586,20,8,COMPLETE
438,1.5015516842388288,2.343395661737614,2024-01-16 11:44:46.626621,2024-01-16 11:44:46.941427,0 days 00:00:00.314806,2.2634261376883553,28,2.257393764997597,21,8,COMPLETE
439,0.6431792202850678,0.6023273668604161,2024-01-16 11:44:46.942419,2024-01-16 11:44:47.259766,0 days 00:00:00.317347,2.3321119900260214,15,1.9239129253837524,26,8,COMPLETE
440,0.8911527866143434,1.2786084155597075,2024-01-16 11:44:47.260763,2024-01-16 11:44:47.579886,0 days 00:00:00.319123,2.2646546123375764,19,1.9959192436816766,22,8,COMPLETE
441,1.1504313335339391,1.1750810266078786,2024-01-16 11:44:47.581070,2024-01-16 11:44:47.907408,0 days 00:00:00.326338,1.8348594448950588,19,2.0189394303618418,22,8,COMPLETE
442,1.8005930850177945,3.4278044959872176,2024-01-16 11:44:47.908374,2024-01-16 11:44:48.269302,0 days 00:00:00.360928,2.381412322745166,18,2.2706409375737717,22,8,COMPLETE
443,1.5934417480517735,3.7561211699894352,2024-01-16 11:44:48.270458,2024-01-16 11:44:48.611394,0 days 00:00:00.340936,2.3321119900260214,18,2.050884072231569,26,8,COMPLETE
444,1.2955339154930663,1.6673030963799755,2024-01-16 11:44:48.613330,2024-01-16 11:44:48.958254,0 days 00:00:00.344924,1.8444756048932769,18,2.0710830705082857,24,8,COMPLETE
445,1.444940247429297,3.1058978061589007,2024-01-16 11:44:48.960489,2024-01-16 11:44:49.321463,0 days 00:00:00.360974,2.2634261376883553,25,2.2383438905803947,24,8,COMPLETE
446,0.7149636420703397,0.6784802883772059,2024-01-16 11:44:49.322733,2024-01-16 11:44:49.673683,0 days 00:00:00.350950,1.5191559801665921,27,1.953199102017787,23,8,COMPLETE
447,1.4001863611175078,2.2107555522335383,2024-01-16 11:44:49.675706,2024-01-16 11:44:49.988641,0 days 00:00:00.312935,2.4007862297384013,26,2.0388093847037165,23,8,COMPLETE
448,1.50722535723874,3.040770858449674,2024-01-16 11:44:49.990633,2024-01-16 11:44:50.330643,0 days 00:00:00.340010,2.4656769048298655,18,2.145575589420876,21,8,COMPLETE
449,1.5621875408378845,2.361739074598709,2024-01-16 11:44:50.331641,2024-01-16 11:44:50.693404,0 days 00:00:00.361763,2.2634261376883553,19,2.2375169091986304,22,8,COMPLETE
450,1.269094046828745,1.401992801825601,2024-01-16 11:44:50.694399,2024-01-16 11:44:51.088434,0 days 00:00:00.394035,1.8444756048932769,20,2.0710830705082857,23,9,COMPLETE
451,1.0012794134654563,1.2523772967782743,2024-01-16 11:44:51.090426,2024-01-16 11:44:51.419427,0 days 00:00:00.329001,1.6800766083743564,18,2.050884072231569,26,9,COMPLETE
452,1.1832423176697573,1.5675290254425114,2024-01-16 11:44:51.421613,2024-01-16 11:44:51.777496,0 days 00:00:00.355883,2.2634261376883553,23,2.2375169091986304,22,9,COMPLETE
453,1.5135939657570225,3.3992344394916496,2024-01-16 11:44:51.778729,2024-01-16 11:44:52.108690,0 days 00:00:00.329961,2.2634261376883553,18,2.050884072231569,24,9,COMPLETE
454,1.246294382644037,1.8837985279708056,2024-01-16 11:44:52.110684,2024-01-16 11:44:52.434068,0 days 00:00:00.323384,1.8444756048932769,27,2.0710830705082857,26,9,COMPLETE
455,1.5389966560815747,3.347454641988888,2024-01-16 11:44:52.435028,2024-01-16 11:44:52.784399,0 days 00:00:00.349371,2.2634261376883553,18,2.2902699990702553,24,9,COMPLETE
456,1.3984178829489013,1.50853395868239,2024-01-16 11:44:52.785389,2024-01-16 11:44:53.130767,0 days 00:00:00.345378,2.0646683016474485,19,2.2825576747308474,23,9,COMPLETE
457,0.8311414768461656,1.0530943463830358,2024-01-16 11:44:53.131793,2024-01-16 11:44:53.448807,0 days 00:00:00.317014,2.4197421131055115,18,2.050884072231569,24,9,COMPLETE
458,1.1614575202375728,1.144441903226756,2024-01-16 11:44:53.449773,2024-01-16 11:44:53.783735,0 days 00:00:00.333962,2.0272000262271987,19,2.209673568996017,23,9,COMPLETE
459,1.4227961517554264,2.795245013178702,2024-01-16 11:44:53.785700,2024-01-16 11:44:54.098634,0 days 00:00:00.312934,2.2995614375981157,18,1.9959192436816766,24,9,COMPLETE
460,1.54567801490951,3.6765016987663017,2024-01-16 11:44:54.099634,2024-01-16 11:44:54.420315,0 days 00:00:00.320681,2.0646683016474485,16,2.05775638059764,23,9,COMPLETE
461,1.7363195736502495,3.0164993823436204,2024-01-16 11:44:54.421316,2024-01-16 11:44:54.743568,0 days 00:00:00.322252,2.3761484107652375,18,2.2894383555815545,21,9,COMPLETE
462,0.6574196438524176,0.4943777041747674,2024-01-16 11:44:54.745525,2024-01-16 11:44:55.068901,0 days 00:00:00.323376,1.6070209628819807,21,1.8847423402337196,21,9,COMPLETE
463,1.5049535586946245,3.159389925591185,2024-01-16 11:44:55.070866,2024-01-16 11:44:55.395415,0 days 00:00:00.324549,2.496734971369988,18,2.1932139146812997,23,9,COMPLETE
464,1.518950997759611,3.3120203574453186,2024-01-16 11:44:55.397213,2024-01-16 11:44:55.706925,0 days 00:00:00.309712,2.0317909303939423,19,2.050884072231569,23,9,COMPLETE
465,1.2598677656867183,1.558956655803035,2024-01-16 11:44:55.708922,2024-01-16 11:44:56.051487,0 days 00:00:00.342565,2.084449278906689,21,2.07173980177497,15,9,COMPLETE
466,-0.43691980142292397,-0.3944394040542811,2024-01-16 11:44:56.052451,2024-01-16 11:44:56.336437,0 days 00:00:00.283986,1.555539537208139,18,2.2825576747308474,23,9,COMPLETE
467,1.3517530443388384,2.4474497022492954,2024-01-16 11:44:56.337436,2024-01-16 11:44:56.684550,0 days 00:00:00.347114,2.139980166753719,19,2.1012845432291627,23,9,COMPLETE
468,1.8005930850177945,3.4278044959872176,2024-01-16 11:44:56.684550,2024-01-16 11:44:57.009226,0 days 00:00:00.324676,2.348571853472833,18,2.2413674946477924,22,9,COMPLETE
469,1.3597331141153446,2.7797083772859366,2024-01-16 11:44:57.010224,2024-01-16 11:44:57.301870,0 days 00:00:00.291646,2.348571853472833,25,2.0710830705082857,23,9,COMPLETE
470,1.4479004192749925,1.9778172349462113,2024-01-16 11:44:57.303866,2024-01-16 11:44:57.646717,0 days 00:00:00.342851,2.043978757177491,22,2.05775638059764,15,9,COMPLETE
471,0.3940106137869329,0.22731044062922423,2024-01-16 11:44:57.647718,2024-01-16 11:44:57.943872,0 days 00:00:00.296154,1.6261630410144643,17,1.9384491864953854,17,9,COMPLETE
472,1.5718772781155237,3.4955186004308128,2024-01-16 11:44:57.944869,2024-01-16 11:44:58.258749,0 days 00:00:00.313880,2.0272000262271987,19,2.05775638059764,23,9,COMPLETE
473,1.4311987122605652,2.1473046669166096,2024-01-16 11:44:58.259746,2024-01-16 11:44:58.562520,0 days 00:00:00.302774,1.8444756048932769,27,2.0710830705082857,15,9,COMPLETE
474,-0.13165661945575272,-0.21362004175657248,2024-01-16 11:44:58.563517,2024-01-16 11:44:58.849806,0 days 00:00:00.286289,1.6054734402200421,18,2.2419081829256715,21,9,COMPLETE
475,1.3458532270228445,2.4281550776172445,2024-01-16 11:44:58.850804,2024-01-16 11:44:59.185688,0 days 00:00:00.334884,2.3321119900260214,18,2.050884072231569,23,9,COMPLETE
476,1.4929768096374676,3.1427430204880813,2024-01-16 11:44:59.188680,2024-01-16 11:44:59.506061,0 days 00:00:00.317381,2.1910507780348647,18,2.151408715232705,24,9,COMPLETE
477,1.2997735203734224,2.2436218524758904,2024-01-16 11:44:59.507062,2024-01-16 11:44:59.835608,0 days 00:00:00.328546,2.4259634430156827,21,2.2825576747308474,23,9,COMPLETE
478,1.5544608943999403,3.6103920233549887,2024-01-16 11:44:59.837605,2024-01-16 11:45:00.155854,0 days 00:00:00.318249,2.2995614375981157,18,1.9959192436816766,21,9,COMPLETE
479,0.6202554095206205,0.5368431697878342,2024-01-16 11:45:00.156854,2024-01-16 11:45:00.494033,0 days 00:00:00.337179,2.3791067279280256,15,2.0710830705082857,26,9,COMPLETE
480,1.4037525102487138,2.014652986881744,2024-01-16 11:45:00.495028,2024-01-16 11:45:00.847786,0 days 00:00:00.352758,2.3321119900260214,22,2.2825576747308474,22,9,COMPLETE
481,1.3651742285690378,2.57271748198169,2024-01-16 11:45:00.848797,2024-01-16 11:45:01.167829,0 days 00:00:00.319032,2.2980939695412315,18,2.0710830705082857,22,9,COMPLETE
482,1.559562402856433,3.4462650244434503,2024-01-16 11:45:01.170937,2024-01-16 11:45:01.493948,0 days 00:00:00.323011,2.3791067279280256,18,2.210037722420898,26,9,COMPLETE
483,1.7250379835206313,3.2470660952390955,2024-01-16 11:45:01.494947,2024-01-16 11:45:01.826787,0 days 00:00:00.331840,2.089019026097599,23,2.0075217051200327,17,9,COMPLETE
484,1.424193884362938,1.3735013157693396,2024-01-16 11:45:01.827781,2024-01-16 11:45:02.180274,0 days 00:00:00.352493,2.227726123070033,19,2.281424828461547,19,9,COMPLETE
485,1.5963474355879717,3.820144893546486,2024-01-16 11:45:02.181272,2024-01-16 11:45:02.505793,0 days 00:00:00.324521,2.2995614375981157,18,2.050884072231569,21,9,COMPLETE
486,1.6374570255697425,2.9898664740390872,2024-01-16 11:45:02.506813,2024-01-16 11:45:02.821430,0 days 00:00:00.314617,2.139980166753719,18,1.9959192436816766,21,9,COMPLETE
487,1.6009695903777095,3.7915043977387426,2024-01-16 11:45:02.822462,2024-01-16 11:45:03.146503,0 days 00:00:00.324041,2.3321119900260214,18,2.07173980177497,26,9,COMPLETE
488,1.2340805149753455,1.5636977112675938,2024-01-16 11:45:03.147562,2024-01-16 11:45:03.457052,0 days 00:00:00.309490,2.379513032338874,29,2.0710830705082857,24,9,COMPLETE
489,0.9896250398450518,1.5679187782319548,2024-01-16 11:45:03.459045,2024-01-16 11:45:03.765343,0 days 00:00:00.306298,2.3321119900260214,15,2.05775638059764,22,9,COMPLETE
490,0.15340146477264985,-0.01632804293391118,2024-01-16 11:45:03.766390,2024-01-16 11:45:04.066919,0 days 00:00:00.300529,1.6564541265339665,18,2.0710830705082857,22,9,COMPLETE
491,1.4988654780675696,2.5420764727280454,2024-01-16 11:45:04.069911,2024-01-16 11:45:04.451377,0 days 00:00:00.381466,1.9268842732906672,15,2.209673568996017,23,9,COMPLETE
492,1.4028052217910836,2.9456001195840247,2024-01-16 11:45:04.453372,2024-01-16 11:45:04.780983,0 days 00:00:00.327611,2.139980166753719,26,2.151408715232705,27,9,COMPLETE
493,-0.23823215047630258,-0.28573876805226944,2024-01-16 11:45:04.781984,2024-01-16 11:45:05.089719,0 days 00:00:00.307735,1.576919265639116,18,2.050884072231569,22,9,COMPLETE
494,1.2855994133974293,1.903343478577013,2024-01-16 11:45:05.090715,2024-01-16 11:45:05.433880,0 days 00:00:00.343165,2.0646683016474485,15,2.2501905075171997,22,9,COMPLETE
495,1.1038305583562165,1.3291030137800401,2024-01-16 11:45:05.435919,2024-01-16 11:45:05.760618,0 days 00:00:00.324699,2.3791067279280256,26,2.1503955531413936,24,9,COMPLETE
496,1.2389339143494744,1.8486282650663737,2024-01-16 11:45:05.761889,2024-01-16 11:45:06.114721,0 days 00:00:00.352832,2.0272000262271987,25,2.209673568996017,30,9,COMPLETE
497,1.5934417480517735,3.7561211699894352,2024-01-16 11:45:06.115727,2024-01-16 11:45:06.440398,0 days 00:00:00.324671,2.3321119900260214,18,2.050884072231569,26,9,COMPLETE
498,1.676457521212103,4.103743328393791,2024-01-16 11:45:06.442393,2024-01-16 11:45:06.784120,0 days 00:00:00.341727,2.348571853472833,18,2.0710830705082857,22,9,COMPLETE
499,1.2995919655263442,2.374829056401601,2024-01-16 11:45:06.787077,2024-01-16 11:45:07.123840,0 days 00:00:00.336763,2.2634261376883553,19,2.211914607923256,30,9,COMPLETE
500,1.4599054551064996,3.0130636037857332,2024-01-16 11:45:07.124873,2024-01-16 11:45:07.557794,0 days 00:00:00.432921,2.3791067279280256,16,2.2825576747308474,26,10,COMPLETE
501,1.268383735860697,2.2599604083958944,2024-01-16 11:45:07.558792,2024-01-16 11:45:07.878976,0 days 00:00:00.320184,2.3791067279280256,28,2.218520862012981,22,10,COMPLETE
502,1.0729128559159733,1.0913177783783907,2024-01-16 11:45:07.880009,2024-01-16 11:45:08.276269,0 days 00:00:00.396260,1.7219781029494285,17,2.050884072231569,22,10,COMPLETE
503,1.4868100708437373,3.2505943168617946,2024-01-16 11:45:08.278307,2024-01-16 11:45:08.625945,0 days 00:00:00.347638,2.1882702053979557,18,2.07173980177497,26,10,COMPLETE
504,1.600042446909229,2.8350221597197596,2024-01-16 11:45:08.626941,2024-01-16 11:45:08.956825,0 days 00:00:00.329884,2.139980166753719,18,2.2569772492324978,21,10,COMPLETE
505,1.8005930850177945,3.4278044959872176,2024-01-16 11:45:08.957793,2024-01-16 11:45:09.286949,0 days 00:00:00.329156,2.348571853472833,18,2.2413674946477924,22,10,COMPLETE
506,1.608290678326184,2.723754383442846,2024-01-16 11:45:09.288944,2024-01-16 11:45:09.628068,0 days 00:00:00.339124,2.2634261376883553,18,2.2309142921309304,22,10,COMPLETE
507,1.3839249804106297,1.771917281786449,2024-01-16 11:45:09.629065,2024-01-16 11:45:09.955508,0 days 00:00:00.326443,1.8132258289045913,18,2.151408715232705,24,10,COMPLETE
508,1.3782336298312863,2.0586884927883995,2024-01-16 11:45:09.956545,2024-01-16 11:45:10.262895,0 days 00:00:00.306350,2.2634261376883553,18,2.050884072231569,21,10,COMPLETE
509,1.2716704658751092,2.183601831144819,2024-01-16 11:45:10.263891,2024-01-16 11:45:10.599619,0 days 00:00:00.335728,2.139980166753719,22,2.050884072231569,23,10,COMPLETE
510,1.7912121506344099,3.2705522931093265,2024-01-16 11:45:10.600581,2024-01-16 11:45:10.921570,0 days 00:00:00.320989,2.348571853472833,18,2.2931322969464762,22,10,COMPLETE
511,1.5414411268691852,2.8971503246121006,2024-01-16 11:45:10.922568,2024-01-16 11:45:11.243843,0 days 00:00:00.321275,2.0272000262271987,25,2.189138871013531,24,10,COMPLETE
512,1.2481220012724816,1.6771872619524004,2024-01-16 11:45:11.244807,2024-01-16 11:45:11.587607,0 days 00:00:00.342800,2.089019026097599,23,2.0075217051200327,26,10,COMPLETE
513,1.5626978200735182,3.1218759997162975,2024-01-16 11:45:11.588859,2024-01-16 11:45:11.901196,0 days 00:00:00.312337,1.8444756048932769,15,2.1503955531413936,24,10,COMPLETE
514,1.4629397276541674,3.050293748918617,2024-01-16 11:45:11.903188,2024-01-16 11:45:12.222821,0 days 00:00:00.319633,2.139980166753719,18,2.050884072231569,29,10,COMPLETE
515,1.3957304517222286,2.0868677156344195,2024-01-16 11:45:12.223349,2024-01-16 11:45:12.539098,0 days 00:00:00.315749,2.139980166753719,29,2.050884072231569,18,10,COMPLETE
516,0.009313006388776562,-0.15708377948839414,2024-01-16 11:45:12.540134,2024-01-16 11:45:12.843310,0 days 00:00:00.303176,1.6175474530324365,18,2.0075217051200327,17,10,COMPLETE
517,0.6621438517070104,0.6072868092054918,2024-01-16 11:45:12.844309,2024-01-16 11:45:13.167082,0 days 00:00:00.322773,2.3761484107652375,19,2.07173980177497,16,10,COMPLETE
518,1.5338289740175928,3.609849122259283,2024-01-16 11:45:13.170088,2024-01-16 11:45:13.482005,0 days 00:00:00.311917,2.089019026097599,16,2.1065744814990364,23,10,COMPLETE
519,1.5697217086332311,3.5571485374543674,2024-01-16 11:45:13.483970,2024-01-16 11:45:13.803478,0 days 00:00:00.319508,2.139980166753719,18,2.050884072231569,23,10,COMPLETE
520,1.212895763856548,1.811830781490618,2024-01-16 11:45:13.804477,2024-01-16 11:45:14.118890,0 days 00:00:00.314413,2.089019026097599,25,2.0075217051200327,17,10,COMPLETE
521,0.9568650382571198,1.4873276630437737,2024-01-16 11:45:14.119886,2024-01-16 11:45:14.442612,0 days 00:00:00.322726,2.3321119900260214,19,2.050884072231569,23,10,COMPLETE
522,1.515266070237229,3.3213724639926867,2024-01-16 11:45:14.443576,2024-01-16 11:45:14.765511,0 days 00:00:00.321935,2.2634261376883553,22,2.05775638059764,22,10,COMPLETE
523,1.2039284805017583,1.412765617358225,2024-01-16 11:45:14.767708,2024-01-16 11:45:15.081009,0 days 00:00:00.313301,2.0646683016474485,18,2.2825576747308474,23,10,COMPLETE
524,1.5181734256595396,2.8015679526966206,2024-01-16 11:45:15.081994,2024-01-16 11:45:15.411469,0 days 00:00:00.329475,2.0272000262271987,16,2.07173980177497,23,10,COMPLETE
525,1.8207449348395062,3.759572302179068,2024-01-16 11:45:15.412447,2024-01-16 11:45:15.735057,0 days 00:00:00.322610,2.0646683016474485,25,2.2825576747308474,23,10,COMPLETE
526,1.6203529259949292,2.8929391135834783,2024-01-16 11:45:15.736087,2024-01-16 11:45:16.060352,0 days 00:00:00.324265,2.089019026097599,23,1.9384491864953854,17,10,COMPLETE
527,1.4508160668720795,2.9668485629397052,2024-01-16 11:45:16.062308,2024-01-16 11:45:16.384479,0 days 00:00:00.322171,2.0646683016474485,20,1.9022913052558872,23,10,COMPLETE
528,1.1966812819233688,1.3973903215211236,2024-01-16 11:45:16.385508,2024-01-16 11:45:16.693323,0 days 00:00:00.307815,2.0646683016474485,16,2.206614323548438,19,10,COMPLETE
529,1.3643904948169343,2.226772414782485,2024-01-16 11:45:16.694323,2024-01-16 11:45:17.019834,0 days 00:00:00.325511,2.0272000262271987,25,2.055166439098439,23,10,COMPLETE
530,1.5251618006572336,3.2850509868407234,2024-01-16 11:45:17.020861,2024-01-16 11:45:17.342081,0 days 00:00:00.321220,2.2995614375981157,18,2.2413674946477924,23,10,COMPLETE
531,1.0381898179652087,1.734718006902574,2024-01-16 11:45:17.343047,2024-01-16 11:45:17.652412,0 days 00:00:00.309365,2.3321119900260214,18,1.9959192436816766,21,10,COMPLETE
532,1.545889135949771,3.6138664914975696,2024-01-16 11:45:17.653409,2024-01-16 11:45:17.963665,0 days 00:00:00.310256,2.2995614375981157,18,2.050884072231569,26,10,COMPLETE
533,1.5383997320914795,3.508863915306079,2024-01-16 11:45:17.964662,2024-01-16 11:45:18.281535,0 days 00:00:00.316873,2.3321119900260214,18,2.050884072231569,27,10,COMPLETE
534,0.6516563695309894,0.5237430617967885,2024-01-16 11:45:18.283514,2024-01-16 11:45:18.622051,0 days 00:00:00.338537,2.3321119900260214,18,2.07173980177497,15,10,COMPLETE
535,1.4690835677471064,3.1942920142382136,2024-01-16 11:45:18.623046,2024-01-16 11:45:18.956346,0 days 00:00:00.333300,2.3321119900260214,18,2.07173980177497,29,10,COMPLETE
536,0.9568650382571198,1.4873276630437737,2024-01-16 11:45:18.958307,2024-01-16 11:45:19.273289,0 days 00:00:00.314982,2.348571853472833,19,2.0710830705082857,23,10,COMPLETE
537,1.117651525018991,1.5068158443351618,2024-01-16 11:45:19.274287,2024-01-16 11:45:19.585271,0 days 00:00:00.310984,1.967716518392559,19,2.1338976181368636,26,10,COMPLETE
538,1.0771010917189445,1.0766431529849925,2024-01-16 11:45:19.586234,2024-01-16 11:45:19.904547,0 days 00:00:00.318313,2.0646683016474485,25,2.2825576747308474,15,10,COMPLETE
539,1.5135939657570225,3.3992344394916496,2024-01-16 11:45:19.905512,2024-01-16 11:45:20.239659,0 days 00:00:00.334147,2.2634261376883553,18,2.050884072231569,24,10,COMPLETE
540,-0.09757969656670959,-0.1980914281138351,2024-01-16 11:45:20.241028,2024-01-16 11:45:20.557536,0 days 00:00:00.316508,1.5485439270449646,19,2.050884072231569,22,10,COMPLETE
541,1.6621523337996646,3.093990773091852,2024-01-16 11:45:20.558795,2024-01-16 11:45:20.888469,0 days 00:00:00.329674,2.3321119900260214,18,2.07173980177497,20,10,COMPLETE
542,1.5147865208680276,3.4005968431565674,2024-01-16 11:45:20.891011,2024-01-16 11:45:21.236816,0 days 00:00:00.345805,2.031248301346265,18,1.924361772741494,26,10,COMPLETE
543,1.393199870644713,2.9331256808954698,2024-01-16 11:45:21.237824,2024-01-16 11:45:21.623802,0 days 00:00:00.385978,2.381412322745166,30,2.151408715232705,27,10,COMPLETE
544,1.3458532270228445,2.4281550776172445,2024-01-16 11:45:21.624931,2024-01-16 11:45:22.014798,0 days 00:00:00.389867,2.3321119900260214,18,2.050884072231569,23,10,COMPLETE
545,1.5374408901958618,2.2466071639380156,2024-01-16 11:45:22.017152,2024-01-16 11:45:22.441404,0 days 00:00:00.424252,2.365977511139943,19,2.2894383555815545,21,10,COMPLETE
546,1.651747622712851,3.0428879554216657,2024-01-16 11:45:22.442439,2024-01-16 11:45:22.835179,0 days 00:00:00.392740,2.139980166753719,18,2.05775638059764,22,10,COMPLETE
547,1.6009695903777095,3.7915043977387426,2024-01-16 11:45:22.837174,2024-01-16 11:45:23.240895,0 days 00:00:00.403721,2.3321119900260214,18,2.0710830705082857,26,10,COMPLETE
548,1.7302920151488224,3.2971231913887413,2024-01-16 11:45:23.240895,2024-01-16 11:45:23.608210,0 days 00:00:00.367315,2.0646683016474485,26,2.2825576747308474,23,10,COMPLETE
549,1.5963474355879717,3.820144893546486,2024-01-16 11:45:23.609633,2024-01-16 11:45:23.937756,0 days 00:00:00.328123,2.2995614375981157,18,2.050884072231569,21,10,COMPLETE
550,1.2024519626835166,1.9399021856688876,2024-01-16 11:45:23.938753,2024-01-16 11:45:24.282223,0 days 00:00:00.343470,2.0646683016474485,15,2.05775638059764,23,11,COMPLETE
551,1.39069913075952,2.329854462182181,2024-01-16 11:45:24.284232,2024-01-16 11:45:24.618368,0 days 00:00:00.334136,2.381412322745166,16,2.151408715232705,18,11,COMPLETE
552,1.8005930850177945,3.4278044959872176,2024-01-16 11:45:24.619365,2024-01-16 11:45:24.954388,0 days 00:00:00.335023,2.348571853472833,18,2.2413674946477924,22,11,COMPLETE
553,1.0237194452409308,1.1191067044122838,2024-01-16 11:45:24.954388,2024-01-16 11:45:25.268077,0 days 00:00:00.313689,1.7979800583993204,23,2.0710830705082857,24,11,COMPLETE
554,0.8787833140742493,1.2304903924553972,2024-01-16 11:45:25.270070,2024-01-16 11:45:25.584665,0 days 00:00:00.314595,2.3321119900260214,20,2.05775638059764,22,11,COMPLETE
555,1.408199213806939,2.9664568666220976,2024-01-16 11:45:25.585662,2024-01-16 11:45:25.882803,0 days 00:00:00.297141,2.073728527723157,25,2.050884072231569,26,11,COMPLETE
556,1.1221653357092967,1.4360242967623429,2024-01-16 11:45:25.883833,2024-01-16 11:45:26.241797,0 days 00:00:00.357964,2.2995614375981157,26,2.2825576747308474,21,11,COMPLETE
557,1.8207449348395062,3.759572302179068,2024-01-16 11:45:26.242795,2024-01-16 11:45:26.571207,0 days 00:00:00.328412,2.0646683016474485,25,2.2825576747308474,23,11,COMPLETE
